pair,source_v_neg,current_neg_a,voltage_neg_v,source_v_pos,current_pos_a,voltage_pos_v,delta_v,delta_i,differential_resistance_ohm,abs_step_ohm
179,-0.03,-1.708138e-06,-0.0299018475,0.03,1.656128e-06,0.0301347504,0.0600365979,3.364266e-06,17845.3778327873,25.766157347017725
180,-0.03,-1.716305e-06,-0.0299003267,0.03,1.659455e-06,0.0301360895,0.0600364162,3.3757599999999997e-06,17784.56294286324,60.8148899240623
181,-0.03,-1.713157e-06,-0.0299020579,0.03,1.659316e-06,0.0301347743,0.0600368322,3.3724729999999998e-06,17802.02011995352,17.45717709028031
182,-0.03,-1.713776e-06,-0.029901178,0.03,1.654396e-06,0.0301337509,0.0600349289,3.3681720000000003e-06,17824.18739304287,22.16727308935151
183,-0.03,-1.712248e-06,-0.0299004893,0.03,1.654731e-06,0.030135353,0.0600358423,3.366979e-06,17830.77420441292,6.586811370048963
184,-0.03,-1.71148e-06,-0.0299021871,0.03,1.662324e-06,0.0301363525,0.0600385396,3.373804e-06,17795.50311754921,35.27108686370775
185,-0.03,-1.714848e-06,-0.0299006663,0.03,1.657543e-06,0.0301350995,0.0600357658,3.3723909999999996e-06,17802.13676290798,6.633645358768263
186,-0.03,-1.714683e-06,-0.0299008097,0.03,1.658346e-06,0.0301343631,0.060035172799999995,3.373029e-06,17798.593726884646,3.5430360233331157
187,-0.03,-1.712663e-06,-0.0299001498,0.03,1.658337e-06,0.0301358886,0.060036038400000005,3.371e-06,17809.563452981314,10.969726096667728
188,-0.03,-1.7112e-06,-0.0299002215,0.03,1.657472e-06,0.03013509,0.0600353115,3.368672e-06,17821.655388236075,12.091935254760756
189,-0.03,-1.714743e-06,-0.0298993033,0.03,1.655534e-06,0.0301355682,0.0600348715,3.370277e-06,17813.03777107935,8.617617156724009
190,-0.03,-1.713771e-06,-0.029901001,0.03,1.656671e-06,0.0301353004,0.0600363014,3.370442e-06,17812.58998077997,0.4477902993821772
191,-0.03,-1.711961e-06,-0.0299020627,0.03,1.656381e-06,0.0301352765,0.0600373392,3.3683420000000003e-06,17824.003382079372,11.413401299403631
192,-0.03,-1.713635e-06,-0.0299005084,0.03,1.660361e-06,0.0301351282,0.0600356366,3.373996e-06,17793.630045797327,30.373336282045784
193,-0.03,-1.713299e-06,-0.0299005658,0.03,1.657187e-06,0.0301343583,0.0600349241,3.370486e-06,17811.94881094299,18.318765145664656
194,-0.03,-1.712106e-06,-0.0299007428,0.03,1.6544e-06,0.0301358169,0.060036559700000006,3.366506e-06,17833.492558753795,21.543747810803325
195,-0.03,-1.712808e-06,-0.0298994372,0.03,1.655932e-06,0.030136453,0.0600358902,3.36874e-06,17821.467432927446,12.025125826348813
196,-0.03,-1.712037e-06,-0.0298991263,0.03,1.655668e-06,0.0301351808,0.0600343071,3.3677050000000003e-06,17826.474438824065,5.007005896619376
197,-0.03,-1.710657e-06,-0.0299003124,0.03,1.656182e-06,0.0301345352,0.060034847599999996,3.366839e-06,17831.22020387669,4.745765052626666
198,-0.03,-1.711916e-06,-0.0299013741,0.03,1.655157e-06,0.03013454,0.060035914100000004,3.367073e-06,17830.297739312457,0.9224645642352698
199,-0.03,-1.704807e-06,-0.0298996715,0.03,1.647009e-06,0.0301336553,0.060033326799999995,3.351816e-06,17910.68686347938,80.38912416692256
200,-0.03,-1.714619e-06,-0.0298990689,0.03,1.655927e-06,0.0301338896,0.0600329585,3.370546e-06,17811.04856601868,99.63829746070041
201,-0.03,-1.712494e-06,-0.0298995328,0.03,1.656179e-06,0.0301334113,0.0600329441,3.368673e-06,17820.94732851779,9.89876249910958
202,-0.03,-1.71183e-06,-0.0299009197,0.03,1.628225e-06,0.0301365295,0.060037449199999995,3.340055e-06,17974.988196302158,154.04086778436977
203,-0.03,-1.705498e-06,-0.0298997624,0.03,1.657463e-06,0.0301358121,0.060035574499999994,3.362961e-06,17851.998432333887,122.98976396827129
204,-0.03,-1.712389e-06,-0.0299002789,0.03,1.651644e-06,0.0301360991,0.060036378,3.3640329999999997e-06,17846.548473216524,5.449959117362596
205,-0.03,-1.707261e-06,-0.0298994707,0.03,1.649221e-06,0.0301353195,0.0600347902,3.356482e-06,17886.224386128095,39.67591291157078
206,-0.03,-1.705823e-06,-0.0298990976,0.03,1.647449e-06,0.0301341096,0.0600332072,3.353272e-06,17902.87432692606,16.64994079796452
207,-0.03,-1.705485e-06,-0.0298999534,0.03,1.647488e-06,0.0301330096,0.060032962999999995,3.3529730000000002e-06,17904.397977556036,1.5236506299770554
208,-0.03,-1.706697e-06,-0.0299018472,0.03,1.653034e-06,0.0301325792,0.0600344264,3.359731e-06,17868.819378694305,35.578598861731734
209,-0.03,-1.709331e-06,-0.0299013259,0.03,1.651015e-06,0.030134033,0.0600353589,3.360346e-06,17865.826584524333,2.992794169971603
210,-0.03,-1.708437e-06,-0.0298994656,0.03,1.651241e-06,0.0301334926,0.0600329582,3.359678e-06,17868.66425889624,2.8376743719054502
211,-0.03,-1.70307e-06,-0.0299007808,0.03,1.640773e-06,0.0301335117,0.0600342925,3.343843e-06,17953.681587323328,85.01732842708952
212,-0.03,-1.700308e-06,-0.0299004747,0.03,1.641348e-06,0.0301336744,0.0600341491,3.341656e-06,17965.388747375553,11.707160052224935
213,-0.03,-1.708865e-06,-0.0299003169,0.03,1.64135e-06,0.03013289,0.0600332069,3.350215e-06,17919.21022979122,46.17851758433244
214,-0.03,-1.710904e-06,-0.0298993604,0.03,1.653517e-06,0.0301341956,0.060033556,3.364421e-06,17843.65155252568,75.55867726554061
215,-0.03,-1.712261e-06,-0.0299008573,0.03,1.654418e-06,0.0301341191,0.060034976399999995,3.3666790000000004e-06,17832.10588238439,11.545670141291339
216,-0.03,-1.712871e-06,-0.0299017946,0.03,1.656576e-06,0.0301328374,0.060034632000000004,3.3694469999999997e-06,17817.35459854392,14.751283840469114
217,-0.03,-1.712727e-06,-0.0299006373,0.03,1.655699e-06,0.0301348652,0.060035502500000004,3.368426e-06,17823.013627136235,5.659028592315735
218,-0.03,-1.71064e-06,-0.0298998243,0.03,1.65464e-06,0.0301328231,0.0600326474,3.36528e-06,17838.826902962013,15.813275825777964
219,-0.03,-1.712297e-06,-0.0298998912,0.03,1.656125e-06,0.0301368834,0.0600367746,3.368422e-06,17823.41244654025,15.414456421764044
220,-0.03,-1.713278e-06,-0.0299003886,0.03,1.657404e-06,0.0301350517,0.0600354403,3.3706819999999997e-06,17811.06621745985,12.346229080398189
221,-0.03,-1.712968e-06,-0.0299025837,0.03,1.656546e-06,0.0301355921,0.060038175799999996,3.3695139999999996e-06,17818.05203955229,6.985822092439776
222,-0.03,-1.709432e-06,-0.029900446,0.03,1.649868e-06,0.0301349656,0.060035411600000005,3.3593e-06,17871.405233233116,53.353193680824916
223,-0.03,-1.708492e-06,-0.029900226,0.03,1.651587e-06,0.0301342387,0.0600344647,3.3600790000000003e-06,17866.980121598328,4.425111634787754
224,-0.03,-1.713397e-06,-0.0299011968,0.03,1.657073e-06,0.0301339709,0.0600351677,3.37047e-06,17812.10564105303,54.874480545298866
225,-0.03,-1.711983e-06,-0.0298999964,0.03,1.656794e-06,0.0301329761,0.060032972500000004,3.3687770000000003e-06,17820.405595264987,8.299954211957811
226,-0.03,-1.712819e-06,-0.0299005608,0.03,1.653898e-06,0.0301346261,0.060035186899999995,3.366717e-06,17831.967135936877,11.561540671889816
227,-0.03,-1.712642e-06,-0.0299017229,0.03,1.656485e-06,0.0301349082,0.0600366311,3.369127e-06,17819.640251020515,12.32688491636145
228,-0.03,-1.71225e-06,-0.0298998291,0.03,1.653096e-06,0.0301342865,0.0600341156,3.3653459999999998e-06,17838.913324216886,19.273073196371115
229,-0.03,-1.711415e-06,-0.0299004795,0.03,1.654436e-06,0.0301352717,0.0600357512,3.365851e-06,17836.722778281037,2.1905459358495136
230,-0.03,-1.71131e-06,-0.0299007616,0.03,1.654207e-06,0.0301337078,0.0600344694,3.365517e-06,17838.112064208857,1.3892859278203105
231,-0.03,-1.712148e-06,-0.029901039,0.03,1.654336e-06,0.0301339661,0.0600350051,3.366484e-06,17833.147313339377,4.964750869479758
232,-0.03,-1.712607e-06,-0.0299004269,0.03,1.655177e-06,0.0301358504,0.060036277299999996,3.3677839999999997e-06,17826.6412869709,6.50602636847907
233,-0.03,-1.714633e-06,-0.0299010581,0.03,1.653382e-06,0.030136869,0.0600379271,3.368015e-06,17825.90846537204,0.7328215988600277
234,-0.03,-1.709825e-06,-0.0299006564,0.03,1.659175e-06,0.0301339326,0.060034589,3.3690000000000003e-06,17819.70584743247,6.202617939568881
235,-0.03,-1.716155e-06,-0.0299011107,0.03,1.658399e-06,0.0301337126,0.0600348233,3.374554e-06,17790.446767187605,29.25908024486489
236,-0.03,-1.710346e-06,-0.029902182,0.03,1.65474e-06,0.0301338752,0.0600360572,3.3650860000000002e-06,17840.868613759052,50.42184657144753
237,-0.03,-1.712068e-06,-0.0299005895,0.03,1.655688e-06,0.0301353673,0.0600359568,3.367756e-06,17826.694332962365,14.174280796687526
238,-0.03,-1.711397e-06,-0.0298999056,0.03,1.654113e-06,0.0301342865,0.060034192099999995,3.36551e-06,17838.066771455142,11.372438492777292
239,-0.03,-1.71287e-06,-0.0299000395,0.03,1.654501e-06,0.030134583,0.060034622499999996,3.367371e-06,17828.336259948785,9.730511506357288
240,-0.03,-1.709281e-06,-0.0299001877,0.03,1.650011e-06,0.0301354678,0.0600356555,3.359292e-06,17871.52039775048,43.184137801694305
241,-0.03,-1.707523e-06,-0.0298998051,0.03,1.649136e-06,0.0301364195,0.0600362246,3.356659e-06,17885.708557229078,14.188159478599118
242,-0.03,-1.707627e-06,-0.0299012733,0.03,1.651514e-06,0.0301352478,0.060036521100000004,3.3591410000000002e-06,17872.581442696213,13.127114532864653
243,-0.03,-1.709995e-06,-0.0299010581,0.03,1.65793e-06,0.0301345495,0.0600356076,3.367925e-06,17825.696118529955,46.885324166258215
244,-0.03,-1.708683e-06,-0.0298998769,0.03,1.652019e-06,0.0301341048,0.0600339817,3.360702e-06,17863.52425772949,37.828139199533325
245,-0.03,-1.711037e-06,-0.0299012446,0.03,1.65477e-06,0.0301351234,0.06003636800000001,3.365807e-06,17837.139206139866,26.38505158962289
246,-0.03,-1.710028e-06,-0.029900666,0.03,1.654239e-06,0.0301346547,0.0600353207,3.364267e-06,17844.99289146789,7.853685328023857
247,-0.03,-1.71499e-06,-0.0299016225,0.03,1.655593e-06,0.030134363,0.0600359855,3.370583e-06,17811.751112493002,33.241778974886984
248,-0.03,-1.715142e-06,-0.0299004173,0.03,1.655843e-06,0.0301357595,0.0600361768,3.3709850000000002e-06,17809.683757121435,2.067355371567828
249,-0.03,-1.710936e-06,-0.0299011299,0.03,1.64756e-06,0.0301355682,0.0600366981,3.358496e-06,17876.06657861138,66.38282148994404
