nplc,pair,elapsed_s_total,source_v_neg,current_neg_a,voltage_neg_v,source_v_pos,current_pos_a,voltage_pos_v,delta_v,delta_i,differential_resistance_ohm
1.0,50,10.150302900000497,-0.03,-1.981467e-06,-0.0298931556,0.03,1.988087e-06,0.0301383228,0.0600314784,3.969554e-06,15122.978148174832
1.0,51,10.150302900000497,-0.03,-1.982322e-06,-0.0298939494,0.03,1.988122e-06,0.0301391406,0.06003309,3.970444e-06,15119.9941366759
1.0,52,10.150302900000497,-0.03,-1.982354e-06,-0.029895805,0.03,1.989356e-06,0.0301402214,0.0600360264,3.97171e-06,15115.913901065282
1.0,53,10.150302900000497,-0.03,-1.983701e-06,-0.029895322,0.03,1.988374e-06,0.0301405084,0.0600358304,3.972075e-06,15114.475532309936
1.0,54,10.150302900000497,-0.03,-1.981759e-06,-0.0298949968,0.03,1.98798e-06,0.0301401928,0.0600351896,3.969739e-06,15123.208251222559
1.0,55,10.150302900000497,-0.03,-1.982197e-06,-0.0298952885,0.03,1.987564e-06,0.0301401115,0.0600354,3.9697610000000005e-06,15123.177440657006
1.0,56,10.150302900000497,-0.03,-1.982332e-06,-0.0298936816,0.03,1.988278e-06,0.0301384472,0.0600321288,3.97061e-06,15119.119933712958
1.0,57,10.150302900000497,-0.03,-1.982068e-06,-0.0298938155,0.03,1.987419e-06,0.0301378207,0.0600316362,3.969487e-06,15123.273158471107
1.0,58,10.150302900000497,-0.03,-1.98285e-06,-0.0298952741,0.03,1.986871e-06,0.0301378542,0.0600331283,3.969720999999999e-06,15122.757569108764
1.0,59,10.150302900000497,-0.03,-1.981272e-06,-0.0298940259,0.03,1.98716e-06,0.030139461,0.0600334869,3.968432e-06,15127.760006975048
2.0,0,17.10253829999965,-0.03,-1.983743e-06,-0.0298951033,0.03,1.988006e-06,0.0281713287,0.058066432,3.971749e-06,14619.86444762748
2.0,1,17.10253829999965,-0.03,-1.985316e-06,-0.0298952086,0.03,1.989593e-06,0.0301386422,0.060033850799999997,3.9749089999999995e-06,15103.201305992163
2.0,2,17.10253829999965,-0.03,-1.985888e-06,-0.0281744495,0.03,1.989639e-06,0.030138415,0.058312864500000006,3.975527e-06,14667.95836124368
2.0,3,17.10253829999965,-0.03,-1.984587e-06,-0.0298941325,0.03,1.989124e-06,0.02822316,0.0581172925,3.973711e-06,14625.445207263438
2.0,4,17.10253829999965,-0.03,-1.984071e-06,-0.0298934654,0.03,1.988852e-06,0.0301385633,0.060032028700000004,3.972923e-06,15110.29252265901
2.0,5,17.10253829999965,-0.03,-1.98516e-06,-0.0276307137,0.03,1.989138e-06,0.0301390894,0.0577698031,3.974298e-06,14535.850884860674
2.0,6,17.10253829999965,-0.03,-1.985621e-06,-0.0298938073,0.03,1.990756e-06,0.0301394385,0.060033245799999996,3.976377e-06,15097.47335325599
2.0,7,17.10253829999965,-0.03,-1.985781e-06,-0.0279831127,0.03,1.989641e-06,0.0301399526,0.0581230653,3.9754219999999994e-06,14620.602617784982
2.0,8,17.10253829999965,-0.03,-1.984181e-06,-0.0298936519,0.03,1.989449e-06,0.0277524482,0.0576461001,3.97363e-06,14507.163500376231
2.0,9,17.10253829999965,-0.03,-1.985101e-06,-0.0298931426,0.03,1.989173e-06,0.0301399932,0.0600331358,3.974274e-06,15105.434552323268
2.0,10,17.10253829999965,-0.03,-1.985921e-06,-0.0280950195,0.03,1.990314e-06,0.0301390822,0.0582341017,3.976235e-06,14645.538229003065
2.0,11,17.10253829999965,-0.03,-1.98585e-06,-0.0298938623,0.03,1.990439e-06,0.0283920828,0.0582859451,3.9762889999999994e-06,14658.377472060005
2.0,12,17.10253829999965,-0.03,-1.985171e-06,-0.0298930995,0.03,1.989373e-06,0.0301390702,0.0600321697,3.974543999999999e-06,15104.165333180363
2.0,13,17.10253829999965,-0.03,-1.985259e-06,-0.0298930517,0.03,1.989312e-06,0.028215336,0.0581083877,3.974571e-06,14620.040175405094
2.0,14,17.10253829999965,-0.03,-1.984899e-06,-0.0298929417,0.03,1.98987e-06,0.0301394599,0.0600324016,3.974769e-06,15103.368673751858
2.0,15,17.10253829999965,-0.03,-1.984605e-06,-0.0280247734,0.03,1.9893e-06,0.0301392734,0.0581640468,3.973905e-06,14636.496544331081
2.0,16,17.10253829999965,-0.03,-1.985152e-06,-0.0298941037,0.03,1.989968e-06,0.0301392089,0.0600333126,3.97512e-06,15102.264233532573
2.0,17,17.10253829999965,-0.03,-1.985547e-06,-0.0277677199,0.03,1.989613e-06,0.0301386828,0.0579064027,3.97516e-06,14567.062130832468
2.0,18,17.10253829999965,-0.03,-1.984674e-06,-0.0298947422,0.03,1.988746e-06,0.0278328725,0.0577276147,3.97342e-06,14528.445193309542
2.0,19,17.10253829999965,-0.03,-1.984689e-06,-0.0298942018,0.03,1.989962e-06,0.0301388263,0.0600330281,3.974651e-06,15103.974688595299
2.0,20,17.10253829999965,-0.03,-1.985157e-06,-0.0298943452,0.03,1.990115e-06,0.0282028606,0.058097205799999996,3.975272e-06,14614.649211425029
2.0,21,17.10253829999965,-0.03,-1.985404e-06,-0.0298943189,0.03,1.990716e-06,0.0301387258,0.060033044699999996,3.9761200000000005e-06,15098.398614729935
2.0,22,17.10253829999965,-0.03,-1.986137e-06,-0.0271894052,0.03,1.990048e-06,0.030139063,0.057328468199999996,3.976185e-06,14417.9579672475
2.0,23,17.10253829999965,-0.03,-1.984889e-06,-0.0298941683,0.03,1.988855e-06,0.0276562332,0.0575504015,3.973744e-06,14482.66458533816
2.0,24,17.10253829999965,-0.03,-1.984279e-06,-0.02989435,0.03,1.989494e-06,0.0301394193,0.0600337693,3.973773e-06,15107.498415234084
2.0,25,17.10253829999965,-0.03,-1.984258e-06,-0.0298939746,0.03,1.988549e-06,0.0283324078,0.0582263824,3.9728069999999995e-06,14656.232331447263
2.0,26,17.10253829999965,-0.03,-1.984592e-06,-0.0298939172,0.03,1.988165e-06,0.030139051,0.0600329682,3.972756999999999e-06,15111.160385596202
2.0,27,17.10253829999965,-0.03,-1.983879e-06,-0.0279739848,0.03,1.987268e-06,0.0301396967,0.0581136815,3.971147e-06,14633.978923469716
2.0,28,17.10253829999965,-0.03,-1.983402e-06,-0.0298942998,0.03,1.988494e-06,0.0301393954,0.0600336952,3.971896e-06,15114.619113894221
2.0,29,17.10253829999965,-0.03,-1.984039e-06,-0.0284077173,0.03,1.987135e-06,0.0301402203,0.0585479376,3.971174e-06,14743.231497788816
2.0,30,17.10253829999965,-0.03,-1.98335e-06,-0.0298943596,0.03,1.986155e-06,0.027626836,0.0575211956,3.969505e-06,14490.772930126048
2.0,31,17.10253829999965,-0.03,-1.982237e-06,-0.0298942878,0.03,1.986209e-06,0.0301401694,0.0600344572,3.968446e-06,15127.951142588308
2.0,32,17.10253829999965,-0.03,-1.981953e-06,-0.0277547154,0.03,1.985433e-06,0.0301402651,0.0578949805,3.967386e-06,14592.726923974626
2.0,33,17.10253829999965,-0.03,-1.98208e-06,-0.0298937398,0.03,1.986708e-06,0.0301397486,0.0600334884,3.9687880000000005e-06,15126.40342593255
2.0,34,17.10253829999965,-0.03,-1.983111e-06,-0.0272712995,0.03,1.986074e-06,0.0301402125,0.057411512,3.969185e-06,14464.30740819589
2.0,35,17.10253829999965,-0.03,-1.982211e-06,-0.029892525,0.03,1.985504e-06,0.0280225207,0.0579150457,3.967715e-06,14596.574023083815
2.0,36,17.10253829999965,-0.03,-1.9809e-06,-0.0298930583,0.03,1.986614e-06,0.0301405975,0.0600336558,3.9675140000000005e-06,15131.30282590055
2.0,37,17.10253829999965,-0.03,-1.982273e-06,-0.0271831657,0.03,1.985315e-06,0.0301403703,0.057323536,3.967588e-06,14447.955785731787
2.0,38,17.10253829999965,-0.03,-1.981793e-06,-0.0298942754,0.03,1.985832e-06,0.0279153909,0.0578096663,3.967625e-06,14570.345307331212
2.0,39,17.10253829999965,-0.03,-1.981511e-06,-0.0298937254,0.03,1.985708e-06,0.0301399327,0.0600336581,3.967219e-06,15132.42856015763
2.0,40,17.10253829999965,-0.03,-1.981468e-06,-0.0272063218,0.03,1.985828e-06,0.0301401144,0.0573464362,3.967296e-06,14454.791424688252
2.0,41,17.10253829999965,-0.03,-1.981324e-06,-0.029894065,0.03,1.985398e-06,0.0301396075,0.060033672499999996,3.966722e-06,15134.328168195301
2.0,42,17.10253829999965,-0.03,-1.981055e-06,-0.0298941415,0.03,1.985205e-06,0.0275757161,0.0574698576,3.96626e-06,14489.684892064564
2.0,43,17.10253829999965,-0.03,-1.981726e-06,-0.0298946771,0.03,1.986403e-06,0.0301397725,0.0600344496,3.9681289999999995e-06,15129.157746635758
2.0,44,17.10253829999965,-0.03,-1.981939e-06,-0.0271576567,0.03,1.986004e-06,0.0301396769,0.0572973336,3.967943e-06,14440.05964803426
2.0,45,17.10253829999965,-0.03,-1.981681e-06,-0.0298958416,0.03,1.985275e-06,0.0277039074,0.057599749000000006,3.966956e-06,14519.886028481285
2.0,46,17.10253829999965,-0.03,-1.980755e-06,-0.0298946149,0.03,1.98423e-06,0.030139433,0.0600340479,3.964985e-06,15141.052967413496
2.0,47,17.10253829999965,-0.03,-1.980712e-06,-0.0279220328,0.03,1.984848e-06,0.030139158,0.058061190799999995,3.96556e-06,14641.359807946415
2.0,48,17.10253829999965,-0.03,-1.979439e-06,-0.029894548,0.03,1.984517e-06,0.0276630493,0.0575575973,3.963956e-06,14520.241218620993
2.0,49,17.10253829999965,-0.03,-1.979018e-06,-0.0298945241,0.03,1.984043e-06,0.0301396649,0.060034189,3.963061e-06,15148.43929982405
2.0,50,17.10253829999965,-0.03,-1.980346e-06,-0.0277670969,0.03,1.983577e-06,0.0301399624,0.0579070593,3.963923e-06,14608.522743756628
2.0,51,17.10253829999965,-0.03,-1.980098e-06,-0.0298941498,0.03,1.984971e-06,0.0279019141,0.0577960639,3.965069e-06,14576.307221891979
2.0,52,17.10253829999965,-0.03,-1.980577e-06,-0.0298944415,0.03,1.985114e-06,0.0301407563,0.0600351978,3.965691e-06,15138.647413527679
2.0,53,17.10253829999965,-0.03,-1.980012e-06,-0.0276180984,0.03,1.98358e-06,0.0301407563,0.0577588547,3.963592e-06,14572.3512157659
2.0,54,17.10253829999965,-0.03,-1.979506e-06,-0.0298939394,0.03,1.982788e-06,0.0278874403,0.057781379699999996,3.9622939999999996e-06,14582.809781404409
2.0,55,17.10253829999965,-0.03,-1.978922e-06,-0.0298940948,0.03,1.984351e-06,0.0301402446,0.0600343394,3.963273e-06,15147.666940934929
2.0,56,17.10253829999965,-0.03,-1.979799e-06,-0.0281449089,0.03,1.983459e-06,0.0301392738,0.058284182700000006,3.963258e-06,14706.128821287943
2.0,57,17.10253829999965,-0.03,-1.978288e-06,-0.0298954458,0.03,1.983414e-06,0.0274684167,0.0573638625,3.961702e-06,14479.60056056715
2.0,58,17.10253829999965,-0.03,-1.978738e-06,-0.0298940685,0.03,1.98351e-06,0.0301396707,0.0600337392,3.962248e-06,15151.434034416823
2.0,59,17.10253829999965,-0.03,-1.979627e-06,-0.0298945444,0.03,1.984223e-06,0.0280536753,0.0579482197,3.96385e-06,14619.175725620293
3.0,0,35.82768969999961,-0.03,-1.97794e-06,-0.0298943794,0.03,1.981571e-06,0.0301395511,0.0600339305,3.959511e-06,15161.955731402186
3.0,1,35.82768969999961,-0.03,-1.978008e-06,-0.029893935,0.03,1.98076e-06,0.0301390703,0.0600330053,3.958768e-06,15164.567688735484
3.0,2,35.82768969999961,-0.03,-1.977211e-06,-0.029894029,0.03,1.981953e-06,0.0301394864,0.0600335154,3.959164e-06,15163.179752089078
3.0,3,35.82768969999961,-0.03,-1.977943e-06,-0.0298945264,0.03,1.981964e-06,0.030139539,0.0600340654,3.959907e-06,15160.473566677198
3.0,4,35.82768969999961,-0.03,-1.977077e-06,-0.0298938345,0.03,1.981816e-06,0.0301392011,0.0600330356,3.9588929999999995e-06,15164.096529004448
3.0,5,35.82768969999961,-0.03,-1.977684e-06,-0.0298933723,0.03,1.98108e-06,0.0301403727,0.060033745,3.958764e-06,15164.769862512643
3.0,6,35.82768969999961,-0.03,-1.976269e-06,-0.0298930901,0.03,1.980721e-06,0.0301402094,0.0600332995,3.95699e-06,15171.455955157835
3.0,7,35.82768969999961,-0.03,-1.977016e-06,-0.0298927339,0.03,1.980493e-06,0.0301394633,0.0600321972,3.957509e-06,15169.187789591886
3.0,8,35.82768969999961,-0.03,-1.976208e-06,-0.0298937015,0.03,1.980526e-06,0.0301397869,0.0600334884,3.956734e-06,15172.485287108004
3.0,9,35.82768969999961,-0.03,-1.975833e-06,-0.0298936792,0.03,1.980912e-06,0.0301401137,0.060033792899999994,3.956745e-06,15172.520063840351
3.0,10,35.82768969999961,-0.03,-1.976301e-06,-0.0298929251,0.03,1.981737e-06,0.0301400053,0.060032930400000004,3.958038e-06,15167.345639430447
3.0,11,35.82768969999961,-0.03,-1.976543e-06,-0.0298927769,0.03,1.9813e-06,0.0301399718,0.0600327487,3.957843000000001e-06,15168.04701449754
3.0,12,35.82768969999961,-0.03,-1.976664e-06,-0.0298925039,0.03,1.981933e-06,0.0301403667,0.060032870599999996,3.958597e-06,15165.188727218254
3.0,13,35.82768969999961,-0.03,-1.977735e-06,-0.0298926235,0.03,1.981335e-06,0.0301400877,0.0600327112,3.95907e-06,15163.33664219122
3.0,14,35.82768969999961,-0.03,-1.977747e-06,-0.0298933329,0.03,1.981191e-06,0.0301395967,0.0600329296,3.958938e-06,15163.897388643116
3.0,15,35.82768969999961,-0.03,-1.977467e-06,-0.0298940151,0.03,1.981194e-06,0.0301401706,0.0600341857,3.958661e-06,15165.275758646674
3.0,16,35.82768969999961,-0.03,-1.97753e-06,-0.029894173,0.03,1.98124e-06,0.0301397689,0.0600339419,3.95877e-06,15164.796616120664
3.0,17,35.82768969999961,-0.03,-1.977735e-06,-0.0298940996,0.03,1.981919e-06,0.0301399846,0.060034084200000004,3.9596539999999995e-06,15161.44698501435
3.0,18,35.82768969999961,-0.03,-1.977758e-06,-0.0298941065,0.03,1.981148e-06,0.0301400898,0.060034196299999995,3.958906e-06,15164.339921180244
3.0,19,35.82768969999961,-0.03,-1.976727e-06,-0.0298947043,0.03,1.981406e-06,0.030139374,0.0600340783,3.9581330000000005e-06,15167.271615178164
3.0,20,35.82768969999961,-0.03,-1.976505e-06,-0.0298942771,0.03,1.981283e-06,0.0301390951,0.060033372200000004,3.957788e-06,15168.415337051909
3.0,21,35.82768969999961,-0.03,-1.977128e-06,-0.0298939089,0.03,1.981296e-06,0.0301393995,0.0600333084,3.958424e-06,15165.962110173139
3.0,22,35.82768969999961,-0.03,-1.97709e-06,-0.0298938499,0.03,1.98084e-06,0.0301389101,0.060032760000000004,3.95793e-06,15167.716457845389
3.0,23,35.82768969999961,-0.03,-1.977346e-06,-0.0298942466,0.03,1.980553e-06,0.0301398136,0.0600340602,3.9578990000000004e-06,15168.163765674666
3.0,24,35.82768969999961,-0.03,-1.976628e-06,-0.0298935818,0.03,1.980456e-06,0.0301401739,0.0600337557,3.957084e-06,15171.21084616854
3.0,25,35.82768969999961,-0.03,-1.975854e-06,-0.0298935069,0.03,1.979804e-06,0.0301402408,0.0600337477,3.955658e-06,15176.677988845344
3.0,26,35.82768969999961,-0.03,-1.976279e-06,-0.0298937492,0.03,1.98036e-06,0.0301393083,0.0600330575,3.956639e-06,15172.740677125204
3.0,27,35.82768969999961,-0.03,-1.976008e-06,-0.0298935914,0.03,1.979574e-06,0.0301396622,0.0600332536,3.955582000000001e-06,15176.844671656407
3.0,28,35.82768969999961,-0.03,-1.976183e-06,-0.0298939979,0.03,1.979042e-06,0.0301399262,0.0600339241,3.955225e-06,15178.384061589417
3.0,29,35.82768969999961,-0.03,-1.974694e-06,-0.0298944739,0.03,1.978514e-06,0.0301394448,0.0600339187,3.953208e-06,15186.126988511609
3.0,30,35.82768969999961,-0.03,-1.974229e-06,-0.0298945998,0.03,1.978332e-06,0.0301402115,0.060034811300000004,3.952561e-06,15188.8386542295
3.0,31,35.82768969999961,-0.03,-1.973769e-06,-0.0298935238,0.03,1.977784e-06,0.0301404076,0.0600339314,3.951552999999999e-06,15192.490496774308
3.0,32,35.82768969999961,-0.03,-1.973937e-06,-0.0298934154,0.03,1.977834e-06,0.0301402817,0.060033697100000005,3.951771e-06,15191.593111038066
3.0,33,35.82768969999961,-0.03,-1.974192e-06,-0.0298928526,0.03,1.978243e-06,0.030140473,0.0600333256,3.952435e-06,15188.946965604746
3.0,34,35.82768969999961,-0.03,-1.973663e-06,-0.0298931398,0.03,1.977881e-06,0.0301399073,0.0600330471,3.951544e-06,15192.301313106978
3.0,35,35.82768969999961,-0.03,-1.973154e-06,-0.0298947817,0.03,1.978352e-06,0.0301403234,0.0600351051,3.951506e-06,15192.968225279172
3.0,36,35.82768969999961,-0.03,-1.973264e-06,-0.0298940197,0.03,1.98053e-06,0.0301390337,0.0600330534,3.9537939999999996e-06,15183.657368087464
3.0,37,35.82768969999961,-0.03,-1.976196e-06,-0.0298947897,0.03,1.982199e-06,0.030139182,0.0600339717,3.958395000000001e-06,15166.240786985632
3.0,38,35.82768969999961,-0.03,-1.978272e-06,-0.0298957956,0.03,1.983062e-06,0.0301392745,0.060035070100000004,3.961334e-06,15155.265902849898
3.0,39,35.82768969999961,-0.03,-1.979768e-06,-0.0298951101,0.03,1.983599e-06,0.0301386717,0.060033781800000005,3.963367e-06,15147.166992105453
3.0,40,35.82768969999961,-0.03,-1.980838e-06,-0.0298952613,0.03,1.983891e-06,0.0301385123,0.0600337736,3.9647290000000005e-06,15141.961430402933
3.0,41,35.82768969999961,-0.03,-1.980491e-06,-0.0298947464,0.03,1.98344e-06,0.0301381217,0.0600328681,3.963931e-06,15144.781304215436
3.0,42,35.82768969999961,-0.03,-1.9799e-06,-0.029894571,0.03,1.98304e-06,0.0301383688,0.060032939800000004,3.96294e-06,15148.586604894346
3.0,43,35.82768969999961,-0.03,-1.979242e-06,-0.0298954015,0.03,1.982437e-06,0.0301385537,0.0600339552,3.961679e-06,15153.664696205828
3.0,44,35.82768969999961,-0.03,-1.978734e-06,-0.0298953665,0.03,1.983402e-06,0.030138525,0.0600338915,3.962136e-06,15151.900767666733
3.0,45,35.82768969999961,-0.03,-1.978471e-06,-0.0298951307,0.03,1.982499e-06,0.0301384042,0.060033534900000005,3.9609699999999994e-06,15156.271039669578
3.0,46,35.82768969999961,-0.03,-1.979005e-06,-0.0298951562,0.03,1.98351e-06,0.0301381045,0.060033260699999993,3.962515e-06,15150.292352205606
3.0,47,35.82768969999961,-0.03,-1.978978e-06,-0.0298944915,0.03,1.983246e-06,0.0301385604,0.060033051899999995,3.962224e-06,15151.352346560921
3.0,48,35.82768969999961,-0.03,-1.979285e-06,-0.0298950654,0.03,1.983173e-06,0.0301378207,0.0600328861,3.962458e-06,15150.415752040779
3.0,49,35.82768969999961,-0.03,-1.979254e-06,-0.0298956647,0.03,1.983009e-06,0.0301383038,0.0600339685,3.962263e-06,15151.434546369082
3.0,50,35.82768969999961,-0.03,-1.978164e-06,-0.0298960681,0.03,1.983637e-06,0.0301383883,0.0600344564,3.961800999999999e-06,15153.324561228595
3.0,51,35.82768969999961,-0.03,-1.978058e-06,-0.029895987,0.03,1.982044e-06,0.0301383245,0.0600343115,3.960102e-06,15159.789192298582
3.0,52,35.82768969999961,-0.03,-1.976661e-06,-0.0298958499,0.03,1.980266e-06,0.0301384409,0.0600342908,3.956927e-06,15171.948029367235
3.0,53,35.82768969999961,-0.03,-1.974865e-06,-0.029894989,0.03,1.978166e-06,0.0301380057,0.0600329947,3.953031e-06,15186.57321432592
3.0,54,35.82768969999961,-0.03,-1.974042e-06,-0.0298945666,0.03,1.978435e-06,0.0301385653,0.060033131899999995,3.952477e-06,15188.736556847767
3.0,55,35.82768969999961,-0.03,-1.973457e-06,-0.0298951787,0.03,1.976499e-06,0.0301384329,0.0600336116,3.949956e-06,15198.5519838702
3.0,56,35.82768969999961,-0.03,-1.973724e-06,-0.0298953831,0.03,1.977138e-06,0.0301385114,0.060033894500000004,3.950862e-06,15195.13830146434
3.0,57,35.82768969999961,-0.03,-1.973014e-06,-0.0298955553,0.03,1.976796e-06,0.0301380523,0.0600336076,3.94981e-06,15199.112767449575
3.0,58,35.82768969999961,-0.03,-1.973511e-06,-0.0298954947,0.03,1.978552e-06,0.0301382276,0.0600337223,3.9520629999999994e-06,15190.477049581448
3.0,59,35.82768969999961,-0.03,-1.973916e-06,-0.0298958677,0.03,1.979377e-06,0.0301390534,0.0600349211,3.953293e-06,15186.054031411282
5.0,0,54.964226600000075,-0.03,-1.978893e-06,-0.0298963551,0.03,1.982671e-06,0.0301390395,0.0600353946,3.961563999999999e-06,15154.46793236207
5.0,1,54.964226600000075,-0.03,-1.978921e-06,-0.0298962249,0.03,1.983242e-06,0.0301391398,0.060035364699999996,3.9621629999999996e-06,15152.16933276092
5.0,2,54.964226600000075,-0.03,-1.979842e-06,-0.0298965147,0.03,1.983399e-06,0.0301385047,0.0600350194,3.963241e-06,15147.960822972915
5.0,3,54.964226600000075,-0.03,-1.979928e-06,-0.0298954042,0.03,1.983596e-06,0.0301379174,0.060033321599999995,3.963523999999999e-06,15146.450885626025
5.0,4,54.964226600000075,-0.03,-1.980587e-06,-0.0298956883,0.03,1.984648e-06,0.0301389791,0.060034667400000005,3.965235e-06,15140.254587685222
5.0,5,54.964226600000075,-0.03,-1.980414e-06,-0.0298952914,0.03,1.984763e-06,0.0301385687,0.0600338601,3.965177e-06,15140.272451898112
5.0,6,54.964226600000075,-0.03,-1.980229e-06,-0.0298950331,0.03,1.985694e-06,0.0301383921,0.060033425200000004,3.965923e-06,15137.314869703725
5.0,7,54.964226600000075,-0.03,-1.98038e-06,-0.0298949675,0.03,1.985631e-06,0.0301379311,0.0600328986,3.966011e-06,15136.846216513268
5.0,8,54.964226600000075,-0.03,-1.981504e-06,-0.0298953979,0.03,1.985853e-06,0.0301382353,0.0600336332,3.967357e-06,15131.895919626088
5.0,9,54.964226600000075,-0.03,-1.981605e-06,-0.0298957136,0.03,1.985545e-06,0.0301380688,0.0600337824,3.96715e-06,15132.723088363184
5.0,10,54.964226600000075,-0.03,-1.982698e-06,-0.0298957844,0.03,1.986321e-06,0.0301381157,0.060033900099999996,3.969019e-06,15125.626785863205
5.0,11,54.964226600000075,-0.03,-1.982716e-06,-0.0298953664,0.03,1.986892e-06,0.0301387699,0.0600341363,3.969608e-06,15123.441987218888
5.0,12,54.964226600000075,-0.03,-1.983611e-06,-0.0298955939,0.03,1.988088e-06,0.0301386055,0.0600341994,3.971699e-06,15115.495761385744
5.0,13,54.964226600000075,-0.03,-1.983916e-06,-0.0298963218,0.03,1.988733e-06,0.0301382391,0.0600345609,3.972649000000001e-06,15111.972112310952
5.0,14,54.964226600000075,-0.03,-1.983523e-06,-0.0298961535,0.03,1.988531e-06,0.0301384783,0.0600346318,3.972054e-06,15114.253683358787
5.0,15,54.964226600000075,-0.03,-1.985576e-06,-0.0298950727,0.03,1.99049e-06,0.0301389527,0.060034025399999996,3.976065999999999e-06,15098.850320895077
5.0,16,54.964226600000075,-0.03,-1.986865e-06,-0.0298943668,0.03,1.990955e-06,0.0301389976,0.0600333644,3.97782e-06,15092.0263863121
5.0,17,54.964226600000075,-0.03,-1.986616e-06,-0.0298941286,0.03,1.990687e-06,0.0301385421,0.0600326707,3.977303e-06,15093.813747657647
5.0,18,54.964226600000075,-0.03,-1.985643e-06,-0.0298951806,0.03,1.989191e-06,0.0301380907,0.0600332713,3.974833999999999e-06,15103.340491703557
5.0,19,54.964226600000075,-0.03,-1.984901e-06,-0.0298943179,0.03,1.9891e-06,0.0301384369,0.060032754800000004,3.974001000000001e-06,15106.376369809668
5.0,20,54.964226600000075,-0.03,-1.98424e-06,-0.029894359,0.03,1.989501e-06,0.0301392298,0.060033588799999996,3.973740999999999e-06,15107.574650688106
5.0,21,54.964226600000075,-0.03,-1.985064e-06,-0.0298952275,0.03,1.989639e-06,0.0301387057,0.0600339332,3.974703e-06,15104.004802371397
5.0,22,54.964226600000075,-0.03,-1.985279e-06,-0.0298950267,0.03,1.98881e-06,0.0301387679,0.060033794599999996,3.974089e-06,15106.303507546007
5.0,23,54.964226600000075,-0.03,-1.985319e-06,-0.0298948251,0.03,1.989971e-06,0.0301383461,0.0600331712,3.97529e-06,15101.582827919472
5.0,24,54.964226600000075,-0.03,-1.985717e-06,-0.029895221,0.03,1.989933e-06,0.0301381768,0.0600333978,3.97565e-06,15100.272357979198
5.0,25,54.964226600000075,-0.03,-1.985862e-06,-0.0298960092,0.03,1.98985e-06,0.0301377091,0.0600337183,3.975712e-06,15100.1174883895
5.0,26,54.964226600000075,-0.03,-1.985593e-06,-0.0298959508,0.03,1.989669e-06,0.0301376297,0.0600335805,3.975262e-06,15101.792158604892
5.0,27,54.964226600000075,-0.03,-1.98568e-06,-0.0298959853,0.03,1.988936e-06,0.0301373265,0.0600333118,3.974616e-06,15104.179070380638
5.0,28,54.964226600000075,-0.03,-1.984527e-06,-0.0298957576,0.03,1.988716e-06,0.0301376439,0.0600334015,3.9732430000000005e-06,15109.421069891772
5.0,29,54.964226600000075,-0.03,-1.98493e-06,-0.0298957279,0.03,1.990213e-06,0.0301377252,0.060033453099999995,3.9751429999999996e-06,15102.212197146117
5.0,30,54.964226600000075,-0.03,-1.985574e-06,-0.0298957949,0.03,1.9899e-06,0.0301382465,0.0600340414,3.975474e-06,15101.102761582644
5.0,31,54.964226600000075,-0.03,-1.986087e-06,-0.0298952966,0.03,1.990604e-06,0.0301383182,0.060033614799999996,3.976691000000001e-06,15096.374045657554
5.0,32,54.964226600000075,-0.03,-1.98695e-06,-0.0298949943,0.03,1.991043e-06,0.0301377615,0.060032755800000004,3.977993000000001e-06,15091.217053423672
5.0,33,54.964226600000075,-0.03,-1.987172e-06,-0.0298958408,0.03,1.991009e-06,0.0301375272,0.060033368000000004,3.978181e-06,15090.657765446067
5.0,34,54.964226600000075,-0.03,-1.988069e-06,-0.0298960461,0.03,1.992681e-06,0.0301382185,0.0600342646,3.98075e-06,15081.144156251963
5.0,35,54.964226600000075,-0.03,-1.988595e-06,-0.0298958567,0.03,1.993531e-06,0.0301377986,0.0600336553,3.982126e-06,15075.779947696283
5.0,36,54.964226600000075,-0.03,-1.988645e-06,-0.0298967682,0.03,1.992613e-06,0.0301377374,0.060034505599999996,3.9812580000000004e-06,15079.280368165035
5.0,37,54.964226600000075,-0.03,-1.98911e-06,-0.0298972522,0.03,1.993145e-06,0.030137107,0.0600343592,3.982255e-06,15075.468346451946
5.0,38,54.964226600000075,-0.03,-1.988596e-06,-0.0298969729,0.03,1.993144e-06,0.0301370391,0.060034012,3.98174e-06,15077.331016088445
5.0,39,54.964226600000075,-0.03,-1.988239e-06,-0.029896772,0.03,1.991747e-06,0.0301370025,0.0600337745,3.979986e-06,15083.915998699493
5.0,40,54.964226600000075,-0.03,-1.987897e-06,-0.0298978905,0.03,1.991805e-06,0.0301370694,0.060034959900000004,3.979702000000001e-06,15085.290280528541
5.0,41,54.964226600000075,-0.03,-1.988613e-06,-0.0298975223,0.03,1.993355e-06,0.0301369604,0.0600344827,3.981968e-06,15076.585924346957
5.0,42,54.964226600000075,-0.03,-1.98866e-06,-0.0298963123,0.03,1.993503e-06,0.0301372904,0.060033602699999994,3.982162999999999e-06,15075.626663197865
5.0,43,54.964226600000075,-0.03,-1.990302e-06,-0.0298967064,0.03,1.995031e-06,0.0301375591,0.0600342655,3.985333e-06,15063.801569404615
5.0,44,54.964226600000075,-0.03,-1.99092e-06,-0.0298959546,0.03,1.995429e-06,0.0301376739,0.0600336285,3.986349e-06,15059.802465865381
