nplc,round,sample_index,sample_wall_time,sample_started_s,sample_ended_s,sample_elapsed_s,differential_resistance_ohm,compliance_hit,negative_source_voltage_v,negative_measured_voltage_v,negative_current_a,negative_resistance_ohm,positive_source_voltage_v,positive_measured_voltage_v,positive_current_a,positive_resistance_ohm
7.0,1,6,2026-05-27T21:47:41.781,16539.1693256,16540.4319878,1.2626621999988856,35297.87031642102,False,-0.03,-0.0298782539,-8.574594e-07,34845.09458990128,0.03,0.0301214614,8.423518e-07,35758.76658659719
7.0,1,7,2026-05-27T21:47:43.051,16540.4320482,16541.7019033,1.269855099999404,35266.18032984994,False,-0.03,-0.0298774641,-8.584627e-07,34803.45051683667,0.03,0.0301219888,8.428685e-07,35737.471266277
7.0,1,8,2026-05-27T21:47:44.314,16541.7019643,16542.9648189,1.2628546000014467,35281.492790672,False,-0.03,-0.0298777743,-8.584208e-07,34805.51065398229,0.03,0.0301225039,8.421954e-07,35766.64500898485
7.0,1,9,2026-05-27T21:47:45.575,16542.9648744,16544.2258249,1.2609505000000354,35266.378444399124,False,-0.03,-0.0298779739,-8.596705e-07,34755.146186823906,0.03,0.0301224438,8.416785e-07,35788.53897301642
0.3,1,0,2026-05-27T21:47:47.049,16545.5397985,16545.700179,0.1603804999977001,62390.61300251648,False,-0.03,-0.0298798934,-5.119963e-07,58359.58853608903,0.03,0.0301186635,4.496637e-07,66980.42003390534
0.3,1,1,2026-05-27T21:47:47.205,16545.7002353,16545.8554188,0.1551835000027495,58026.57783561509,False,-0.03,-0.0298722101,-5.098919e-07,58585.37878322836,0.03,0.0301190142,5.239658e-07,57482.78647194149
0.3,1,2,2026-05-27T21:47:47.365,16545.8554765,16546.0159188,0.16044229999897652,40214.72574023493,False,-0.03,-0.0298722037,-9.013666e-07,33141.01465485852,0.03,0.030125151,5.905584e-07,51011.29879788349
0.3,1,3,2026-05-27T21:47:47.533,16546.015971,16546.1834029,0.16743189999760943,40130.546879112284,False,-0.03,-0.0298738775,-8.365884e-07,35709.17012475908,0.03,0.0301269204,6.585519e-07,45747.22265625533
0.3,1,4,2026-05-27T21:47:47.718,16546.1834579,16546.3681374,0.18467950000194833,33090.71538345005,False,-0.03,-0.0298766033,-1.077054e-06,27739.187914440685,0.03,0.0301260596,7.362239e-07,40919.69793428331
0.3,1,5,2026-05-27T21:47:47.869,16546.3681984,16546.519871,0.151672600000893,38519.62693986487,False,-0.03,-0.0298759019,-1.091909e-06,27361.164620861266,0.03,0.0301203623,4.656415e-07,64685.73419680161
0.3,1,6,2026-05-27T21:47:48.026,16546.5199272,16546.6765056,0.15657840000130818,57756.307540017515,False,-0.03,-0.0298801597,-5.23072e-07,57124.37236173987,0.03,0.0301232956,5.158354e-07,58397.108069744725
0.3,1,7,2026-05-27T21:47:48.183,16546.6765605,16546.8341131,0.15755260000150884,38335.87060581131,False,-0.03,-0.0298833002,-7.841452e-07,38109.39632098749,0.03,0.0301264679,7.812234e-07,38563.191911558206
0.3,1,8,2026-05-27T21:47:48.339,16546.8341875,16546.9903763,0.1561887999996543,29153.435841915267,False,-0.03,-0.0298737673,-1.021387e-06,29248.235291813977,0.03,0.0301213507,1.036522e-06,29060.020626672664
0.3,1,9,2026-05-27T21:47:48.500,16546.9904315,16547.1507098,0.16027830000166432,25849.953128056044,False,-0.03,-0.0298799199,-1.218239e-06,24527.14114389705,0.03,0.0301234566,1.102979e-06,27310.99739886254
0.3,1,10,2026-05-27T21:47:48.658,16547.1507675,16547.3084222,0.15765470000042114,24515.265514021063,False,-0.03,-0.0298800315,-1.233669e-06,24220.4606746218,0.03,0.0301288767,1.214149e-06,24814.80996154508
0.3,1,11,2026-05-27T21:47:48.814,16547.3084783,16547.4656505,0.1571721999971487,26747.82203035851,False,-0.03,-0.0298785011,-1.14449e-06,26106.388959274438,0.03,0.0301237914,1.098769e-06,27415.945844850008
0.3,1,12,2026-05-27T21:47:49.009,16547.4657083,16547.6599349,0.19422660000054748,31374.204109944505,False,-0.03,-0.0298708971,-9.371139e-07,31875.417812071722,0.03,0.0301238035,9.751163e-07,30892.52379434125
0.3,1,13,2026-05-27T21:47:49.168,16547.6599933,16547.819179,0.15918569999848842,59637.156101659784,False,-0.03,-0.0298863555,-5.077894e-07,58855.80813620765,0.03,0.030122847,4.984491e-07,60433.145530807466
0.3,1,14,2026-05-27T21:47:49.324,16547.8192354,16547.9752255,0.15599010000005364,54752.967437578685,False,-0.03,-0.0298814455,-5.296624e-07,56416.0217904839,0.03,0.0301183674,5.661652e-07,53197.136454165666
0.3,1,15,2026-05-27T21:47:49.481,16547.9752834,16548.1315183,0.15623490000143647,33856.1469011546,False,-0.03,-0.0298835976,-8.705151e-07,34328.63783752861,0.03,0.0301199935,9.01795e-07,33400.044910428645
0.3,1,16,2026-05-27T21:47:49.650,16548.1316915,16548.3010008,0.16930929999944055,29125.43150597533,False,-0.03,-0.029879932,-1.199874e-06,24902.558101934035,0.03,0.0301275819,8.604393e-07,35014.18624184181
0.3,1,17,2026-05-27T21:47:49.807,16548.3010782,16548.4570673,0.1559891000033531,35873.11271797729,False,-0.03,-0.0298813508,-1.21628e-06,24567.82221199066,0.03,0.0301175387,4.562509e-07,66010.91351271856
0.3,1,18,2026-05-27T21:47:49.991,16548.4571238,16548.6426442,0.1855204000021331,27886.228722802964,False,-0.03,-0.0298754365,-9.727302e-07,30712.973134791126,0.03,0.0301193083,1.178681e-06,25553.401047442017
0.3,1,19,2026-05-27T21:47:50.151,16548.6426985,16548.8021363,0.15943780000088736,48503.03922090917,False,-0.03,-0.0298809706,-5.955597e-07,50172.922378730465,0.03,0.0301178273,6.414514e-07,46952.62540544771
0.3,1,20,2026-05-27T21:47:50.306,16548.8021939,16548.9572669,0.15507300000172108,60124.781625866075,False,-0.03,-0.0298785157,-5.335896e-07,55995.311190472974,0.03,0.030115723,4.642392e-07,64871.13324337971
0.3,1,21,2026-05-27T21:47:50.464,16548.9573245,16549.1140469,0.15672239999912563,46786.21639081956,False,-0.03,-0.0298763795,-6.379092e-07,46834.846558099496,0.03,0.0301242996,6.445343e-07,46738.08608789323
0.3,1,22,2026-05-27T21:47:50.622,16549.1141019,16549.2731916,0.15908970000236877,30540.96455552056,False,-0.03,-0.029884956,-9.781995e-07,30550.982698314605,0.03,0.0301266589,9.867553e-07,30531.033276436414
0.3,1,23,2026-05-27T21:47:50.783,16549.2732679,16549.4338484,0.16058049999992363,31501.42896009696,False,-0.03,-0.0298783003,-1.02503e-06,29148.70813537165,0.03,0.0301215831,8.796418e-07,34243.01016618356
0.3,1,24,2026-05-27T21:47:50.941,16549.4339027,16549.5919814,0.15807870000207913,29984.238410218728,False,-0.03,-0.0298806756,-1.029796e-06,29016.111540538128,0.03,0.0301173267,9.711887e-07,31010.787810854883
0.3,1,25,2026-05-27T21:47:51.102,16549.5920374,16549.7532616,0.16122419999737758,40928.02916559171,False,-0.03,-0.0298760844,-5.30505e-07,56316.31068510193,0.03,0.0301222208,9.354416e-07,32201.07038215961
0.3,1,26,2026-05-27T21:47:51.287,16549.7533159,16549.9380786,0.18476269999882788,42551.352724009674,False,-0.03,-0.0298776148,-7.13199e-07,41892.39581098684,0.03,0.0301268433,6.969667e-07,43225.65669206291
0.3,1,27,2026-05-27T21:47:51.445,16549.9381349,16550.0959545,0.1578196000009484,51263.32216273474,False,-0.03,-0.029880807,-6.280907e-07,47574.03190335408,0.03,0.0301190002,5.42333e-07,55535.99024953303
0.3,1,28,2026-05-27T21:47:51.601,16550.0960106,16550.2519879,0.15597730000081356,36785.689986094876,False,-0.03,-0.0298777144,-8.176546e-07,36540.75253780753,0.03,0.0301243405,8.134703e-07,37031.88733503854
0.3,1,29,2026-05-27T21:47:51.758,16550.2520443,16550.4091925,0.1571481999999378,25033.978499110217,False,-0.03,-0.0298785433,-1.184454e-06,25225.583517806517,0.03,0.0301190161,1.212191e-06,24846.757730423673
0.3,1,30,2026-05-27T21:47:51.909,16550.4092591,16550.5600405,0.15078139999968698,34020.58489014053,False,-0.03,-0.0298793953,-1.197915e-06,24942.83425785636,0.03,0.0301212712,5.657427e-07,53241.99711282178
0.3,1,31,2026-05-27T21:47:52.075,16550.5600978,16550.725545,0.1654472000009264,62543.838850580156,False,-0.03,-0.0298815155,-4.868995e-07,61371.01290923486,0.03,0.0301238378,4.725132e-07,63752.37305539824
0.3,1,32,2026-05-27T21:47:52.226,16550.7255949,16550.8771602,0.1515653000024031,43054.494367793915,False,-0.03,-0.0298836994,-8.887416e-07,33624.73344333156,0.03,0.0301247464,5.050373e-07,59648.55744318291
0.3,1,33,2026-05-27T21:47:52.386,16550.8772157,16551.0369086,0.15969290000066394,42841.835428900486,False,-0.03,-0.0298755375,-7.075907e-07,42221.495421011045,0.03,0.0301181467,6.927621e-07,43475.45383905961
0.3,1,34,2026-05-27T21:47:52.546,16551.0369632,16551.1962392,0.15927599999849917,46140.85518767929,False,-0.03,-0.0298792982,-6.608977e-07,45210.17125645921,0.03,0.0301216193,6.394882e-07,47102.69759473278
0.3,1,35,2026-05-27T21:47:52.702,16551.1962996,16551.3527884,0.1564887999993516,33123.104463433396,False,-0.03,-0.029881801,-1.013109e-06,29495.149090571696,0.03,0.0301187021,7.983306e-07,37727.10466065061
0.3,1,36,2026-05-27T21:47:52.861,16551.3528451,16551.5119359,0.15909079999983078,34462.32366052237,False,-0.03,-0.0298823111,-6.757637e-07,44220.05961551353,0.03,0.0301223048,1.065402e-06,28273.182141576606
0.3,1,37,2026-05-27T21:47:53.047,16551.512058,16551.6974734,0.18541539999932866,50269.8509328427,False,-0.03,-0.0298797765,-6.234663e-07,47925.247122418645,0.03,0.0301201057,5.700897e-07,52833.97630232576
0.3,1,38,2026-05-27T21:47:53.206,16551.6975355,16551.8567368,0.1592013000008592,51419.00642802726,False,-0.03,-0.0298851126,-6.339831e-07,47138.658112495425,0.03,0.0301168058,5.329379e-07,56510.910182968786
0.3,1,39,2026-05-27T21:47:53.363,16551.8567851,16552.0139504,0.1571652999991784,46959.432816905944,False,-0.03,-0.0298748782,-6.388877e-07,46760.76593742531,0.03,0.0301240433,6.387879e-07,47158.13073478693
0.3,1,40,2026-05-27T21:47:53.524,16552.0140069,16552.1746856,0.16067869999824325,30546.944719119067,False,-0.03,-0.0298803461,-9.797392e-07,30498.265354698473,0.03,0.0301212854,9.845041e-07,30595.3884803527
0.3,1,41,2026-05-27T21:47:53.682,16552.1747457,16552.3332597,0.1585140000024694,35282.477857266145,False,-0.03,-0.0298748701,-8.42197e-07,35472.54395349306,0.03,0.0301190495,8.581915e-07,35095.95410814486
0.3,1,42,2026-05-27T21:47:53.848,16552.3333184,16552.4983009,0.16498249999858672,27731.60313197182,False,-0.03,-0.0298813106,-1.032601e-06,28937.905928814707,0.03,0.0301193683,1.13102e-06,26630.27028699758
0.3,1,43,2026-05-27T21:47:53.998,16552.4983559,16552.6491593,0.1508033999998588,33932.51469218174,False,-0.03,-0.0298809917,-5.624706e-07,53124.539664828706,0.03,0.0301283755,1.206021e-06,24981.634233566416
0.3,1,44,2026-05-27T21:47:54.157,16552.64922,16552.8070533,0.15783329999976559,25339.011280919905,False,-0.03,-0.0298790468,-1.183885e-06,25238.132757826985,0.03,0.0301209953,1.184007e-06,25439.879409496734
0.3,1,45,2026-05-27T21:47:54.351,16552.8071058,16553.0018341,0.19472830000086105,32803.50504450202,False,-0.03,-0.0298759567,-6.356643e-07,46999.582484024984,0.03,0.0301285198,1.193545e-06,25242.885521702156
0.3,1,46,2026-05-27T21:47:54.513,16553.0018907,16553.1633493,0.1614585999996052,44524.60886816499,False,-0.03,-0.0298836725,-5.560187e-07,53745.80477239344,0.03,0.0301311502,7.918836e-07,38049.9737587696
0.3,1,47,2026-05-27T21:47:54.672,16553.1634175,16553.3227158,0.15929830000095535,47718.877722218815,False,-0.03,-0.0298795117,-6.858566e-07,43565.24629200915,0.03,0.0301194804,5.714863e-07,52703.76630200934
0.3,1,48,2026-05-27T21:47:54.831,16553.3227744,16553.481934,0.15915959999983897,48381.339589737145,False,-0.03,-0.0298797127,-6.310374e-07,47350.14549058424,0.03,0.0301249486,6.092065e-07,49449.48650416567
0.3,1,49,2026-05-27T21:47:54.989,16553.4819948,16553.6400511,0.1580562999988615,55912.05271697515,False,-0.03,-0.0298810837,-5.833642e-07,51222.004538502704,0.03,0.0301272761,4.898992e-07,61496.88772710794
0.3,1,50,2026-05-27T21:47:55.145,16553.6401073,16553.7964363,0.1563289999976405,58876.47029906355,False,-0.03,-0.0298854837,-5.055463e-07,59115.22584578307,0.03,0.0301177586,5.135916e-07,58641.45480572502
0.3,1,51,2026-05-27T21:47:55.305,16553.7964912,16553.9557036,0.15921240000170656,47248.40423232478,False,-0.03,-0.0298815741,-6.861393e-07,43550.30254060655,0.03,0.0301224204,5.838294e-07,51594.55895849028
0.3,1,52,2026-05-27T21:47:55.464,16553.9557603,16554.1144561,0.15869580000071437,37537.64230660151,False,-0.03,-0.0298797887,-1.000486e-06,29865.2741767501,0.03,0.0301179726,5.978499e-07,50377.147508095266
0.3,1,53,2026-05-27T21:47:55.647,16554.1145183,16554.2972021,0.1826837999979034,44540.41155129569,False,-0.03,-0.0298812553,-4.772252e-07,62614.57965757047,0.03,0.030129658,8.701111e-07,34627.36884979401
0.3,1,54,2026-05-27T21:47:55.806,16554.2972518,16554.4574384,0.1601866000019072,54306.52950672892,False,-0.03,-0.0298809205,-5.924802e-07,50433.61870995858,0.03,0.0301176067,5.123322e-07,58785.309024105845
0.3,1,55,2026-05-27T21:47:55.964,16554.4574935,16554.6143764,0.1568829000025289,49121.14480442667,False,-0.03,-0.029875407,-6.144926e-07,48618.00939506839,0.03,0.0301237283,6.069597e-07,49630.52456365719
0.3,1,56,2026-05-27T21:47:56.123,16554.6145059,16554.7740403,0.15953439999793773,34342.854411766384,False,-0.03,-0.029879217,-8.971601e-07,33304.21961475995,0.03,0.0301204284,8.499179e-07,35439.22112947615
0.3,1,57,2026-05-27T21:47:56.279,16554.7740945,16554.9302089,0.15611440000066068,31501.68958739332,False,-0.03,-0.0298795837,-9.266028e-07,32246.37752011973,0.03,0.0301206197,9.780634e-07,30796.183253560044
0.3,1,58,2026-05-27T21:47:56.439,16554.9302574,16555.0893808,0.1591234000006807,24543.061465658186,False,-0.03,-0.0298801541,-1.255816e-06,23793.417268134825,0.03,0.0301210291,1.188915e-06,25334.888616932243
0.3,1,59,2026-05-27T21:47:56.597,16555.0894309,16555.2472282,0.15779730000213021,24546.83637306772,False,-0.03,-0.0298809352,-1.214319e-06,24607.15446270708,0.03,0.0301227508,1.230138e-06,24487.293945882495
0.3,1,60,2026-05-27T21:47:56.756,16555.2472753,16555.407013,0.15973769999982323,53996.700809956645,False,-0.03,-0.0298759455,-6.126696e-07,48763.55134969974,0.03,0.0301209335,4.984516e-07,60429.00353815697
0.3,1,61,2026-05-27T21:47:56.938,16555.4070826,16555.5892583,0.18217569999978878,33235.243228032705,False,-0.03,-0.0298760093,-1.239265e-06,24107.845618168834,0.03,0.0301232928,5.660265e-07,53218.87367464245
0.3,1,62,2026-05-27T21:47:57.096,16555.5893469,16555.7471345,0.1577876000010292,24286.92035810881,False,-0.03,-0.0298806125,-1.241515e-06,24067.8626516796,0.03,0.03012105,1.229019e-06,24508.20532473461
0.3,1,63,2026-05-27T21:47:57.254,16555.7471923,16555.9048239,0.15763159999914933,27104.971543294043,False,-0.03,-0.0298761809,-1.127942e-06,26487.33791276502,0.03,0.0301217036,1.085596e-06,27746.697298074057
0.3,1,64,2026-05-27T21:47:57.410,16555.9048869,16556.0609514,0.15606449999904726,37117.14939757158,False,-0.03,-0.0298771214,-8.714968e-07,34282.53712463431,0.03,0.0301193284,7.44911e-07,40433.459030676146
0.3,1,65,2026-05-27T21:47:57.569,16556.0610101,16556.2201813,0.1591712000008556,53465.25310601349,False,-0.03,-0.0298756913,-4.812914e-07,62074.018567545565,0.03,0.0301218395,6.408866e-07,47000.26416529851
0.3,1,66,2026-05-27T21:47:57.727,16556.2202394,16556.3780497,0.15781029999925522,63422.75241529503,False,-0.03,-0.0298829445,-4.833939e-07,61819.035159525185,0.03,0.0301210425,4.627017e-07,65098.18853053706
0.3,1,67,2026-05-27T21:47:57.885,16556.3781125,16556.5359117,0.15779920000204584,56015.11873403882,False,-0.03,-0.0298828648,-5.456469e-07,54765.93892497144,0.03,0.0301179817,5.255076e-07,57312.171508080944
0.3,1,68,2026-05-27T21:47:58.080,16556.5359678,16556.7304242,0.19445640000049025,37959.281595565146,False,-0.03,-0.029878194,-1.003157e-06,29784.165389864196,0.03,0.0301178133,5.773789e-07,52162.99608454691
0.3,1,69,2026-05-27T21:47:58.241,16556.730484,16556.8919419,0.16145790000155102,25435.580185823615,False,-0.03,-0.0298765822,-1.209414e-06,24703.35402103829,0.03,0.0301207626,1.149382e-06,26206.050381857378
0.3,1,70,2026-05-27T21:47:58.398,16556.8920014,16557.0496144,0.15761299999940093,27529.266504598483,False,-0.03,-0.0298781924,-1.078726e-06,27697.665950389626,0.03,0.0301284785,1.101015e-06,27364.2761451933
0.3,1,71,2026-05-27T21:47:58.556,16557.0496683,16557.2067861,0.15711780000128783,24709.43307193606,False,-0.03,-0.0298879169,-1.214741e-06,24604.353438304952,0.03,0.0301217829,1.213874e-06,24814.587757872727
0.3,1,72,2026-05-27T21:47:58.716,16557.2068376,16557.3669406,0.16010300000198185,25640.252792902138,False,-0.03,-0.029875403,-1.13692e-06,26277.489181296834,0.03,0.0301191989,1.20294e-06,25037.989342776866
0.3,1,73,2026-05-27T21:47:58.873,16557.3669977,16557.5238535,0.15685579999990296,26832.673350131445,False,-0.03,-0.029874016,-1.104391e-06,27050.21681632683,0.03,0.0301229293,1.131575e-06,26620.35596403243
0.3,1,74,2026-05-27T21:47:59.030,16557.5239133,16557.6809926,0.15707929999916814,37795.77908474242,False,-0.03,-0.0298738088,-8.159738e-07,36611.23531172201,0.03,0.0301223076,7.714023e-07,39048.76560518422
0.7,1,0,2026-05-27T21:48:00.633,16559.0882361,16559.284571,0.19633489999978337,34193.73681339689,False,-0.03,-0.0298662416,-9.29183e-07,32142.475271286712,0.03,0.0301324518,8.254861e-07,36502.67618073763
0.7,1,1,2026-05-27T21:48:00.819,16559.284626,16559.4701425,0.18551649999790243,33393.30856131753,False,-0.03,-0.029865046,-1.012348e-06,29500.770486038393,0.03,0.0301319735,7.843299e-07,38417.4739481435
0.7,1,2,2026-05-27T21:48:01.020,16559.470196,16559.6710647,0.20086870000159252,35513.03791799593,False,-0.03,-0.0298702042,-8.735393e-07,34194.45948224654,0.03,0.0301280861,8.159329e-07,36924.710475579544
0.7,1,3,2026-05-27T21:48:01.201,16559.6711251,16559.8521303,0.18100520000007236,35369.861831317976,False,-0.03,-0.0298754922,-8.230043e-07,36300.529900026035,0.03,0.0301166356,8.731326e-07,34492.62528967536
0.7,1,4,2026-05-27T21:48:01.399,16559.8521834,16560.0500513,0.1978679000021657,41104.15075175018,False,-0.03,-0.0298892177,-7.609896e-07,39276.77553017808,0.03,0.0301326704,6.992495e-07,43092.87371674917
0.7,1,5,2026-05-27T21:48:01.581,16560.0501069,16560.2318065,0.18169960000159335,33856.63027216585,False,-0.03,-0.0298743504,-8.689146e-07,34381.22733810665,0.03,0.0301186166,9.030564e-07,33351.86661652583
0.7,1,6,2026-05-27T21:48:01.778,16560.2318752,16560.4288193,0.19694410000010976,39262.17058260529,False,-0.03,-0.0298841066,-7.839452e-07,38120.14742867232,0.03,0.0301351844,7.447347e-07,40464.3215899568
0.7,1,7,2026-05-27T21:48:01.957,16560.4288746,16560.6077362,0.17886160000125528,35883.27822936544,False,-0.03,-0.0298629273,-9.035237e-07,33051.625873233876,0.03,0.0301357583,7.685277e-07,39212.325463350244
0.7,1,8,2026-05-27T21:48:02.158,16560.6078329,16560.8089217,0.20108880000043428,32446.007397038196,False,-0.03,-0.0298597846,-9.469705e-07,31531.905798543885,0.03,0.0301349726,9.020939e-07,33405.58294430325
0.7,1,9,2026-05-27T21:48:02.338,16560.808976,16560.9889284,0.17995239999800106,34344.97085824779,False,-0.03,-0.0298666917,-9.241973e-07,32316.358963610906,0.03,0.0301332168,8.227807e-07,36623.63105989239
0.7,1,10,2026-05-27T21:48:02.533,16560.9889835,16561.1839755,0.19499200000063865,35174.249133451485,False,-0.03,-0.0298668147,-9.040058e-07,33038.29986489025,0.03,0.0301340913,8.018133e-07,37582.42885220287
0.7,1,11,2026-05-27T21:48:02.720,16561.1840313,16561.3710206,0.18698930000027758,32214.124297365026,False,-0.03,-0.0298713657,-9.966654e-07,29971.30802373595,0.03,0.0301225056,8.656814e-07,34796.29526520958
0.7,1,12,2026-05-27T21:48:02.918,16561.3710765,16561.5688431,0.19776660000206903,39195.99128693965,False,-0.03,-0.0298839025,-8.029347e-07,37218.3472703322,0.03,0.0301355275,7.283298e-07,41376.211024181626
0.7,1,13,2026-05-27T21:48:03.098,16561.5689056,16561.7486144,0.17970879999847966,34899.13019969933,False,-0.03,-0.0298676764,-9.143424e-07,32665.74578626125,0.03,0.0301336897,8.049373e-07,37436.070734950415
0.7,1,14,2026-05-27T21:48:03.294,16561.7486745,16561.9443708,0.19569630000114557,36111.508627514966,False,-0.03,-0.0298635976,-9.088726e-07,32857.847843581156,0.03,0.0301370715,7.526661e-07,40040.42629261502
0.7,1,15,2026-05-27T21:48:03.476,16561.9444285,16562.1273499,0.18292140000266954,34197.83730817242,False,-0.03,-0.0298640417,-1.002256e-06,29796.82007391325,0.03,0.0301360194,7.522427e-07,40061.564439242815
0.7,1,16,2026-05-27T21:48:03.676,16562.1274078,16562.3271362,0.19972840000264114,31195.146340805302,False,-0.03,-0.0298643628,-9.818841e-07,30415.364501777753,0.03,0.0301380007,9.415678e-07,32008.317085609768
0.7,1,17,2026-05-27T21:48:03.857,16562.3271923,16562.5080425,0.180850200002169,34691.67237757248,False,-0.03,-0.0298612884,-9.870495e-07,30253.080924512906,0.03,0.0301358636,7.423901e-07,40593.02999864896
0.7,1,18,2026-05-27T21:48:04.057,16562.5081017,16562.7070712,0.19896949999747449,31879.769203013886,False,-0.03,-0.0298642784,-9.211303e-07,32421.339738797,0.03,0.0301367723,9.60974e-07,31360.653149825077
0.7,1,19,2026-05-27T21:48:04.237,16562.707138,16562.8883051,0.18116709999958402,33902.229891083574,False,-0.03,-0.0298647088,-9.763553e-07,30587.95174256749,0.03,0.030131942,7.93341e-07,37981.072451820844
0.7,1,20,2026-05-27T21:48:04.432,16562.8883598,16563.0832775,0.1949177000024065,32512.077842893617,False,-0.03,-0.0298610673,-9.295449e-07,32124.394744137695,0.03,0.0301326799,9.157308e-07,32905.60926857544
0.7,1,21,2026-05-27T21:48:04.612,16563.0833767,16563.2632152,0.1798385000001872,35355.282082285936,False,-0.03,-0.0298635678,-9.96064e-07,29981.575280303277,0.03,0.0301363965,7.00994e-07,42990.947854047256
0.7,1,22,2026-05-27T21:48:04.813,16563.2632712,16563.4637654,0.20049419999850215,30154.57238566095,False,-0.03,-0.0298637728,-9.952212e-07,30007.17106910504,0.03,0.0301354674,9.945016e-07,30302.08035864397
0.7,1,23,2026-05-27T21:48:04.994,16563.4638237,16563.6452516,0.18142789999910747,35870.68040518189,False,-0.03,-0.0298621468,-9.994293e-07,29879.198858788706,0.03,0.0301352214,6.731726e-07,44765.9655190957
0.7,1,24,2026-05-27T21:48:05.188,16563.6453075,16563.839454,0.194146500001807,29794.957127010453,False,-0.03,-0.0298653793,-1.010245e-06,29562.511371004064,0.03,0.0301130314,1.002794e-06,30029.130010749966
0.7,1,25,2026-05-27T21:48:05.371,16563.839517,16564.0214047,0.1818877000005159,36989.82091253715,False,-0.03,-0.0298829442,-8.434944e-07,35427.55494286625,0.03,0.0301255202,7.788023e-07,38681.85828418842
0.7,1,26,2026-05-27T21:48:05.566,16564.021464,16564.216975,0.19551099999807775,32012.38473819391,False,-0.03,-0.0298740012,-9.28945e-07,32159.063453702856,0.03,0.0301055777,9.446917e-07,31868.150953374523
0.7,1,27,2026-05-27T21:48:05.746,16564.2170315,16564.3963313,0.17929979999826173,35247.3078536041,False,-0.03,-0.0298965944,-7.220515e-07,41405.072075883785,0.03,0.0301053454,9.802612e-07,30711.554634621873
0.7,1,28,2026-05-27T21:48:05.945,16564.3963869,16564.5959094,0.19952249999914784,41826.000407383486,False,-0.03,-0.0298946132,-7.119583e-07,41989.275495489,0.03,0.030105646,7.225623e-07,41665.121471186634
0.7,1,29,2026-05-27T21:48:06.122,16564.5959787,16564.7723354,0.17635670000163373,35582.207532612665,False,-0.03,-0.0298943809,-7.143017e-07,41851.19663021941,0.03,0.0301111799,9.720906e-07,30975.692903521543
0.7,1,30,2026-05-27T21:48:06.318,16564.7723917,16564.9683685,0.1959768000015174,35016.151705841105,False,-0.03,-0.0298889966,-7.572032e-07,39472.88733063991,0.03,0.0301193136,9.565291e-07,31488.130993610128
0.7,1,31,2026-05-27T21:48:06.499,16564.9684229,16565.1500741,0.18165120000048773,33290.860593258636,False,-0.03,-0.0298762616,-9.090531e-07,32865.25462593989,0.03,0.0301263233,8.93321e-07,33723.96182335353
0.7,1,32,2026-05-27T21:48:06.679,16565.150145,16565.3300419,0.1798969000010402,34581.17805525265,False,-0.03,-0.0298757492,-8.380862e-07,35647.585176799235,0.03,0.0301230097,8.969258e-07,33584.728747907575
0.7,1,33,2026-05-27T21:48:06.864,16565.3301033,16565.5150885,0.1849852000013925,34853.06418085474,False,-0.03,-0.0298907387,-7.198278e-07,41524.84622016543,0.03,0.0301040643,1.001536e-06,30057.89537270752
0.7,1,34,2026-05-27T21:48:07.045,16565.5151439,16565.6957229,0.18057899999985239,35153.99520289389,False,-0.03,-0.0298959174,-7.126781e-07,41948.69661352018,0.03,0.0301056493,9.941426e-07,30283.029114736655
0.7,1,35,2026-05-27T21:48:07.239,16565.6957795,16565.8899616,0.19418210000003455,32644.96074362747,False,-0.03,-0.0298947082,-1.001773e-06,29841.798690920998,0.03,0.0301248476,8.36782e-07,36000.831279831546
0.7,1,36,2026-05-27T21:48:07.420,16565.8900213,16566.0708202,0.18079889999717125,34942.5100601076,False,-0.03,-0.0298765485,-8.348416e-07,35787.08643651682,0.03,0.0301233718,8.822623e-07,34143.32880369024
0.7,1,37,2026-05-27T21:48:07.618,16566.0708811,16566.2686981,0.19781700000021374,37778.36166935942,False,-0.03,-0.0298781811,-7.931372e-07,37670.88607116146,0.03,0.0301312655,7.953236e-07,37885.5418096483
0.7,1,38,2026-05-27T21:48:07.797,16566.2687546,16566.4488116,0.1800569999977597,34777.92813487298,False,-0.03,-0.029869354,-9.061076e-07,32964.46691320104,0.03,0.0301304388,8.191186e-07,36783.97584916274
0.7,1,39,2026-05-27T21:48:07.997,16566.4488964,16566.6482832,0.19938679999904707,34719.81784647632,False,-0.03,-0.029869436,-8.781085e-07,34015.65524078174,0.03,0.030132263,8.500601e-07,35447.214849867676
0.7,1,40,2026-05-27T21:48:08.178,16566.6483371,16566.8289179,0.18058079999900656,34475.31281314854,False,-0.03,-0.0298712602,-9.054476e-07,32990.60067087261,0.03,0.0301326046,8.350403e-07,36085.210019205064
0.7,1,41,2026-05-27T21:48:08.374,16566.8289762,16567.0248215,0.1958453000006557,34942.03985118328,False,-0.03,-0.0298713968,-8.828533e-07,33835.0627448524,0.03,0.0301385691,8.345612e-07,36113.07247449318
0.7,1,42,2026-05-27T21:48:08.554,16567.0248775,16567.2048137,0.17993619999833754,35440.66972365594,False,-0.03,-0.0298623579,-1.01361e-06,29461.388403823956,0.03,0.0301377355,6.793629e-07,44361.762321728194
0.7,1,43,2026-05-27T21:48:08.751,16567.2048732,16567.4017558,0.19688260000111768,29746.40663101328,False,-0.03,-0.0298630441,-1.010488e-06,29553.091278669315,0.03,0.0301302822,1.006338e-06,29940.519189377726
